
---------- Begin Simulation Statistics ----------
simSeconds                                   0.033106                       # Number of seconds simulated (Second)
simTicks                                  33106079892                       # Number of ticks simulated (Tick)
finalTick                                 33106079892                       # Number of ticks from beginning of simulation (restored from checkpoints and never reset) (Tick)
simFreq                                  1000000000000                       # The number of ticks per simulated second ((Tick/Second))
hostSeconds                                     52.91                       # Real time elapsed on the host (Second)
hostTickRate                                625735350                       # The number of ticks simulated per host second (ticks/s) ((Tick/Second))
hostMemory                                    2540496                       # Number of bytes of host memory used (Byte)
simInsts                                      9371203                       # Number of instructions simulated (Count)
simOps                                       15131039                       # Number of ops (including micro ops) simulated (Count)
hostInstRate                                   177124                       # Simulator instruction rate (inst/s) ((Count/Second))
hostOpRate                                     285990                       # Simulator op (including micro ops) rate (op/s) ((Count/Second))
board.cache_hierarchy.ruby_system.delayHistogram::bucket_size            8                       # delay histogram for all message (Unspecified)
board.cache_hierarchy.ruby_system.delayHistogram::max_bucket           79                       # delay histogram for all message (Unspecified)
board.cache_hierarchy.ruby_system.delayHistogram::samples      5634578                       # delay histogram for all message (Unspecified)
board.cache_hierarchy.ruby_system.delayHistogram::mean     0.435184                       # delay histogram for all message (Unspecified)
board.cache_hierarchy.ruby_system.delayHistogram::stdev     2.158416                       # delay histogram for all message (Unspecified)
board.cache_hierarchy.ruby_system.delayHistogram |     5460024     96.90%     96.90% |      156233      2.77%     99.67% |        9165      0.16%     99.84% |        5308      0.09%     99.93% |        2672      0.05%     99.98% |         871      0.02%     99.99% |         217      0.00%    100.00% |          86      0.00%    100.00% |           2      0.00%    100.00% |           0      0.00%    100.00% # delay histogram for all message (Unspecified)
board.cache_hierarchy.ruby_system.delayHistogram::total      5634578                       # delay histogram for all message (Unspecified)
board.cache_hierarchy.ruby_system.m_outstandReqHistSeqr::bucket_size            2                       (Unspecified)
board.cache_hierarchy.ruby_system.m_outstandReqHistSeqr::max_bucket           19                       (Unspecified)
board.cache_hierarchy.ruby_system.m_outstandReqHistSeqr::samples      4797094                       (Unspecified)
board.cache_hierarchy.ruby_system.m_outstandReqHistSeqr::mean     2.250335                       (Unspecified)
board.cache_hierarchy.ruby_system.m_outstandReqHistSeqr::gmean     1.918385                       (Unspecified)
board.cache_hierarchy.ruby_system.m_outstandReqHistSeqr::stdev     1.477888                       (Unspecified)
board.cache_hierarchy.ruby_system.m_outstandReqHistSeqr |     1512078     31.52%     31.52% |     2720132     56.70%     88.22% |      335515      6.99%     95.22% |      191342      3.99%     99.21% |       17897      0.37%     99.58% |        8651      0.18%     99.76% |        8995      0.19%     99.95% |        1682      0.04%     99.98% |         802      0.02%    100.00% |           0      0.00%    100.00% (Unspecified)
board.cache_hierarchy.ruby_system.m_outstandReqHistSeqr::total      4797094                       (Unspecified)
board.cache_hierarchy.ruby_system.m_latencyHistSeqr::bucket_size           32                       (Unspecified)
board.cache_hierarchy.ruby_system.m_latencyHistSeqr::max_bucket          319                       (Unspecified)
board.cache_hierarchy.ruby_system.m_latencyHistSeqr::samples      4797675                       (Unspecified)
board.cache_hierarchy.ruby_system.m_latencyHistSeqr::mean     4.093003                       (Unspecified)
board.cache_hierarchy.ruby_system.m_latencyHistSeqr::gmean     1.854240                       (Unspecified)
board.cache_hierarchy.ruby_system.m_latencyHistSeqr::stdev     5.964396                       (Unspecified)
board.cache_hierarchy.ruby_system.m_latencyHistSeqr |     4786421     99.77%     99.77% |       10864      0.23%     99.99% |         254      0.01%    100.00% |          52      0.00%    100.00% |          26      0.00%    100.00% |          23      0.00%    100.00% |          35      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
board.cache_hierarchy.ruby_system.m_latencyHistSeqr::total      4797675                       (Unspecified)
board.cache_hierarchy.ruby_system.m_hitLatencyHistSeqr::bucket_size            8                       (Unspecified)
board.cache_hierarchy.ruby_system.m_hitLatencyHistSeqr::max_bucket           79                       (Unspecified)
board.cache_hierarchy.ruby_system.m_hitLatencyHistSeqr::samples      3671105                       (Unspecified)
board.cache_hierarchy.ruby_system.m_hitLatencyHistSeqr::mean     1.001963                       (Unspecified)
board.cache_hierarchy.ruby_system.m_hitLatencyHistSeqr::gmean     1.000439                       (Unspecified)
board.cache_hierarchy.ruby_system.m_hitLatencyHistSeqr::stdev     0.207013                       (Unspecified)
board.cache_hierarchy.ruby_system.m_hitLatencyHistSeqr |     3670797     99.99%     99.99% |         168      0.00%    100.00% |          42      0.00%    100.00% |          42      0.00%    100.00% |          21      0.00%    100.00% |          26      0.00%    100.00% |           9      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
board.cache_hierarchy.ruby_system.m_hitLatencyHistSeqr::total      3671105                       (Unspecified)
board.cache_hierarchy.ruby_system.m_missLatencyHistSeqr::bucket_size           32                       (Unspecified)
board.cache_hierarchy.ruby_system.m_missLatencyHistSeqr::max_bucket          319                       (Unspecified)
board.cache_hierarchy.ruby_system.m_missLatencyHistSeqr::samples      1126570                       (Unspecified)
board.cache_hierarchy.ruby_system.m_missLatencyHistSeqr::mean    14.165643                       (Unspecified)
board.cache_hierarchy.ruby_system.m_missLatencyHistSeqr::gmean    13.848597                       (Unspecified)
board.cache_hierarchy.ruby_system.m_missLatencyHistSeqr::stdev     4.331846                       (Unspecified)
board.cache_hierarchy.ruby_system.m_missLatencyHistSeqr |     1115372     99.01%     99.01% |       10808      0.96%     99.97% |         254      0.02%     99.99% |          52      0.00%     99.99% |          26      0.00%     99.99% |          23      0.00%    100.00% |          35      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% (Unspecified)
board.cache_hierarchy.ruby_system.m_missLatencyHistSeqr::total      1126570                       (Unspecified)
board.cache_hierarchy.ruby_system.delayVCHist.vnet_0::bucket_size            8                       # delay histogram for vnet_0 (Unspecified)
board.cache_hierarchy.ruby_system.delayVCHist.vnet_0::max_bucket           79                       # delay histogram for vnet_0 (Unspecified)
board.cache_hierarchy.ruby_system.delayVCHist.vnet_0::samples      3377086                       # delay histogram for vnet_0 (Unspecified)
board.cache_hierarchy.ruby_system.delayVCHist.vnet_0::mean     0.182274                       # delay histogram for vnet_0 (Unspecified)
board.cache_hierarchy.ruby_system.delayVCHist.vnet_0::stdev     1.069641                       # delay histogram for vnet_0 (Unspecified)
board.cache_hierarchy.ruby_system.delayVCHist.vnet_0 |     3331427     98.65%     98.65% |       45221      1.34%     99.99% |         365      0.01%    100.00% |          49      0.00%    100.00% |          10      0.00%    100.00% |           7      0.00%    100.00% |           5      0.00%    100.00% |           0      0.00%    100.00% |           2      0.00%    100.00% |           0      0.00%    100.00% # delay histogram for vnet_0 (Unspecified)
board.cache_hierarchy.ruby_system.delayVCHist.vnet_0::total      3377086                       # delay histogram for vnet_0 (Unspecified)
board.cache_hierarchy.ruby_system.delayVCHist.vnet_1::bucket_size            8                       # delay histogram for vnet_1 (Unspecified)
board.cache_hierarchy.ruby_system.delayVCHist.vnet_1::max_bucket           79                       # delay histogram for vnet_1 (Unspecified)
board.cache_hierarchy.ruby_system.delayVCHist.vnet_1::samples      2257239                       # delay histogram for vnet_1 (Unspecified)
board.cache_hierarchy.ruby_system.delayVCHist.vnet_1::mean     0.813615                       # delay histogram for vnet_1 (Unspecified)
board.cache_hierarchy.ruby_system.delayVCHist.vnet_1::stdev     3.111051                       # delay histogram for vnet_1 (Unspecified)
board.cache_hierarchy.ruby_system.delayVCHist.vnet_1 |     2128344     94.29%     94.29% |      111012      4.92%     99.21% |        8800      0.39%     99.60% |        5259      0.23%     99.83% |        2662      0.12%     99.95% |         864      0.04%     99.99% |         212      0.01%    100.00% |          86      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% # delay histogram for vnet_1 (Unspecified)
board.cache_hierarchy.ruby_system.delayVCHist.vnet_1::total      2257239                       # delay histogram for vnet_1 (Unspecified)
board.cache_hierarchy.ruby_system.delayVCHist.vnet_2::bucket_size            1                       # delay histogram for vnet_2 (Unspecified)
board.cache_hierarchy.ruby_system.delayVCHist.vnet_2::max_bucket            9                       # delay histogram for vnet_2 (Unspecified)
board.cache_hierarchy.ruby_system.delayVCHist.vnet_2::samples          253                       # delay histogram for vnet_2 (Unspecified)
board.cache_hierarchy.ruby_system.delayVCHist.vnet_2 |         253    100.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% |           0      0.00%    100.00% # delay histogram for vnet_2 (Unspecified)
board.cache_hierarchy.ruby_system.delayVCHist.vnet_2::total          253                       # delay histogram for vnet_2 (Unspecified)
board.processor.cores.branch_predictor.mispredictDueToBTBMiss_0::IndirectUncond            0                       # Number of committed branches that were mispredicted because of a BTB miss. (Count)
board.processor.cores.branch_predictor.mispredictDueToBTBMiss_0::total            0                       # Number of committed branches that were mispredicted because of a BTB miss. (Count)
board.processor.cores.branch_predictor.targetProvider_0::NoTarget            0                       # The component providing the target for taken branches (Count)
board.processor.cores.branch_predictor.targetProvider_0::BTB            0                       # The component providing the target for taken branches (Count)
board.processor.cores.branch_predictor.targetProvider_0::RAS            0                       # The component providing the target for taken branches (Count)
board.processor.cores.branch_predictor.targetProvider_0::Indirect            0                       # The component providing the target for taken branches (Count)
board.processor.cores.branch_predictor.targetProvider_0::total            0                       # The component providing the target for taken branches (Count)
board.processor.cores.branch_predictor.targetWrong_0::NoBranch            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
board.processor.cores.branch_predictor.targetWrong_0::Return            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
board.processor.cores.branch_predictor.targetWrong_0::CallDirect            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
board.processor.cores.branch_predictor.targetWrong_0::CallIndirect            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
board.processor.cores.branch_predictor.targetWrong_0::DirectCond            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
board.processor.cores.branch_predictor.targetWrong_0::DirectUncond            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
board.processor.cores.branch_predictor.targetWrong_0::IndirectCond            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
board.processor.cores.branch_predictor.targetWrong_0::IndirectUncond            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
board.processor.cores.branch_predictor.targetWrong_0::total            0                       # Number of branches where the target was incorrect or not available at prediction time. (Count)
board.processor.cores.branch_predictor.condPredicted            0                       # Number of conditional branches predicted (Count)
board.processor.cores.branch_predictor.condPredictedTaken            0                       # Number of conditional branches predicted as taken (Count)
board.processor.cores.branch_predictor.condIncorrect            0                       # Number of conditional branches incorrect (Count)
board.processor.cores.branch_predictor.predTakenBTBMiss            0                       # Number of branches predicted taken but missed in BTB (Count)
board.processor.cores.branch_predictor.BTBLookups            0                       # Number of BTB lookups (Count)
board.processor.cores.branch_predictor.BTBUpdates            0                       # Number of BTB updates (Count)
board.processor.cores.branch_predictor.BTBHits            0                       # Number of BTB hits (Count)
board.processor.cores.branch_predictor.BTBHitRatio          nan                       # BTB Hit Ratio (Ratio)
board.processor.cores.branch_predictor.BTBMispredicted            0                       # Number BTB mispredictions. No target found or target wrong (Count)
board.processor.cores.branch_predictor.indirectLookups            0                       # Number of indirect predictor lookups. (Count)
board.processor.cores.branch_predictor.indirectHits            0                       # Number of indirect target hits. (Count)
board.processor.cores.branch_predictor.indirectMisses            0                       # Number of indirect misses. (Count)
board.processor.cores.branch_predictor.indirectMispredicted            0                       # Number of mispredicted indirect branches. (Count)
board.processor.cores.branch_predictor.btb.lookups::NoBranch            0                       # Number of BTB lookups (Count)
board.processor.cores.branch_predictor.btb.lookups::Return            0                       # Number of BTB lookups (Count)
board.processor.cores.branch_predictor.btb.lookups::CallDirect            0                       # Number of BTB lookups (Count)
board.processor.cores.branch_predictor.btb.lookups::CallIndirect            0                       # Number of BTB lookups (Count)
board.processor.cores.branch_predictor.btb.lookups::DirectCond            0                       # Number of BTB lookups (Count)
board.processor.cores.branch_predictor.btb.lookups::DirectUncond            0                       # Number of BTB lookups (Count)
board.processor.cores.branch_predictor.btb.lookups::IndirectCond            0                       # Number of BTB lookups (Count)
board.processor.cores.branch_predictor.btb.lookups::IndirectUncond            0                       # Number of BTB lookups (Count)
board.processor.cores.branch_predictor.btb.lookups::total            0                       # Number of BTB lookups (Count)
board.processor.cores.branch_predictor.btb.misses::NoBranch            0                       # Number of BTB misses (Count)
board.processor.cores.branch_predictor.btb.misses::Return            0                       # Number of BTB misses (Count)
board.processor.cores.branch_predictor.btb.misses::CallDirect            0                       # Number of BTB misses (Count)
board.processor.cores.branch_predictor.btb.misses::CallIndirect            0                       # Number of BTB misses (Count)
board.processor.cores.branch_predictor.btb.misses::DirectCond            0                       # Number of BTB misses (Count)
board.processor.cores.branch_predictor.btb.misses::DirectUncond            0                       # Number of BTB misses (Count)
board.processor.cores.branch_predictor.btb.misses::IndirectCond            0                       # Number of BTB misses (Count)
board.processor.cores.branch_predictor.btb.misses::IndirectUncond            0                       # Number of BTB misses (Count)
board.processor.cores.branch_predictor.btb.misses::total            0                       # Number of BTB misses (Count)
board.processor.cores.branch_predictor.btb.updates::NoBranch            0                       # Number of BTB updates (Count)
board.processor.cores.branch_predictor.btb.updates::Return            0                       # Number of BTB updates (Count)
board.processor.cores.branch_predictor.btb.updates::CallDirect            0                       # Number of BTB updates (Count)
board.processor.cores.branch_predictor.btb.updates::CallIndirect            0                       # Number of BTB updates (Count)
board.processor.cores.branch_predictor.btb.updates::DirectCond            0                       # Number of BTB updates (Count)
board.processor.cores.branch_predictor.btb.updates::DirectUncond            0                       # Number of BTB updates (Count)
board.processor.cores.branch_predictor.btb.updates::IndirectCond            0                       # Number of BTB updates (Count)
board.processor.cores.branch_predictor.btb.updates::IndirectUncond            0                       # Number of BTB updates (Count)
board.processor.cores.branch_predictor.btb.updates::total            0                       # Number of BTB updates (Count)
board.processor.cores.branch_predictor.btb.mispredict::NoBranch            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
board.processor.cores.branch_predictor.btb.mispredict::Return            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
board.processor.cores.branch_predictor.btb.mispredict::CallDirect            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
board.processor.cores.branch_predictor.btb.mispredict::CallIndirect            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
board.processor.cores.branch_predictor.btb.mispredict::DirectCond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
board.processor.cores.branch_predictor.btb.mispredict::DirectUncond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
board.processor.cores.branch_predictor.btb.mispredict::IndirectCond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
board.processor.cores.branch_predictor.btb.mispredict::IndirectUncond            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
board.processor.cores.branch_predictor.btb.mispredict::total            0                       # Number of BTB mispredictions. No target found or target wrong. (Count)
board.processor.cores.branch_predictor.btb.power_state.pwrStateResidencyTicks::UNDEFINED  33106079892                       # Cumulative time (in ticks) in various power states (Tick)
board.processor.cores.branch_predictor.indirectBranchPred.lookups            0                       # Number of lookups (Count)
board.processor.cores.branch_predictor.indirectBranchPred.hits            0                       # Number of hits of a tag (Count)
board.processor.cores.branch_predictor.indirectBranchPred.misses            0                       # Number of misses (Count)
board.processor.cores.branch_predictor.indirectBranchPred.targetRecords            0                       # Number of targets that where recorded/installed in the cache (Count)
board.processor.cores.branch_predictor.indirectBranchPred.indirectRecords            0                       # Number of indirect branches/calls recorded in the indirect hist (Count)
board.processor.cores.branch_predictor.indirectBranchPred.speculativeOverflows            0                       # Number of times more than the allowed capacity for speculative branches/calls where in flight and destroy the path history (Count)
board.processor.cores.branch_predictor.ras.pushes            0                       # Number of times a PC was pushed onto the RAS (Count)
board.processor.cores.branch_predictor.ras.pops            0                       # Number of times a PC was poped from the RAS (Count)
board.processor.cores.branch_predictor.ras.squashes            0                       # Number of times the stack operation was squashed due to wrong speculation. (Count)
board.processor.cores.branch_predictor.ras.used            0                       # Number of times the RAS is the provider (Count)
board.processor.cores.branch_predictor.ras.correct            0                       # Number of times the RAS is the provider and the prediction is correct (Count)
board.processor.cores.branch_predictor.ras.incorrect            0                       # Number of times the RAS is the provider and the prediction is wrong (Count)
board.processor.cores.core.numCycles         19859677                       # Number of cpu cycles simulated (Cycle)
board.processor.cores.core.cpi               2.119224                       # CPI: cycles per instruction (core level) ((Cycle/Count))
board.processor.cores.core.ipc               0.471871                       # IPC: instructions per cycle (core level) ((Count/Cycle))
board.processor.cores.core.numWorkItemsStarted            0                       # Number of work items this cpu started (Count)
board.processor.cores.core.numWorkItemsCompleted            0                       # Number of work items this cpu completed (Count)
board.processor.cores.core.instsAdded        28479726                       # Number of instructions added to the IQ (excludes non-spec) (Count)
board.processor.cores.core.nonSpecInstsAdded           76                       # Number of non-speculative instructions added to the IQ (Count)
board.processor.cores.core.instsIssued       24949397                       # Number of instructions issued (Count)
board.processor.cores.core.squashedInstsIssued           86                       # Number of squashed instructions issued (Count)
board.processor.cores.core.squashedInstsExamined     13348757                       # Number of squashed instructions iterated over during squash; mainly for profiling (Count)
board.processor.cores.core.squashedOperandsExamined     13433964                       # Number of squashed operands that are examined and possibly removed from graph (Count)
board.processor.cores.core.squashedNonSpecRemoved           52                       # Number of squashed non-spec instructions that were removed (Count)
board.processor.cores.core.numIssuedDist::samples     19852026                       # Number of insts issued each cycle (Count)
board.processor.cores.core.numIssuedDist::mean     1.256768                       # Number of insts issued each cycle (Count)
board.processor.cores.core.numIssuedDist::stdev     1.687552                       # Number of insts issued each cycle (Count)
board.processor.cores.core.numIssuedDist::underflows            0      0.00%      0.00% # Number of insts issued each cycle (Count)
board.processor.cores.core.numIssuedDist::0      8800696     44.33%     44.33% # Number of insts issued each cycle (Count)
board.processor.cores.core.numIssuedDist::1      5528115     27.85%     72.18% # Number of insts issued each cycle (Count)
board.processor.cores.core.numIssuedDist::2      2077161     10.46%     82.64% # Number of insts issued each cycle (Count)
board.processor.cores.core.numIssuedDist::3      1189937      5.99%     88.64% # Number of insts issued each cycle (Count)
board.processor.cores.core.numIssuedDist::4       731858      3.69%     92.32% # Number of insts issued each cycle (Count)
board.processor.cores.core.numIssuedDist::5       752104      3.79%     96.11% # Number of insts issued each cycle (Count)
board.processor.cores.core.numIssuedDist::6       467530      2.36%     98.47% # Number of insts issued each cycle (Count)
board.processor.cores.core.numIssuedDist::7       232983      1.17%     99.64% # Number of insts issued each cycle (Count)
board.processor.cores.core.numIssuedDist::8        71642      0.36%    100.00% # Number of insts issued each cycle (Count)
board.processor.cores.core.numIssuedDist::overflows            0      0.00%    100.00% # Number of insts issued each cycle (Count)
board.processor.cores.core.numIssuedDist::min_value            0                       # Number of insts issued each cycle (Count)
board.processor.cores.core.numIssuedDist::max_value            8                       # Number of insts issued each cycle (Count)
board.processor.cores.core.numIssuedDist::total     19852026                       # Number of insts issued each cycle (Count)
board.processor.cores.core.statFuBusy::No_OpClass            0      0.00%      0.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::IntAlu        57250     89.77%     89.77% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::IntMult            0      0.00%     89.77% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::IntDiv            0      0.00%     89.77% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::FloatAdd            0      0.00%     89.77% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::FloatCmp            0      0.00%     89.77% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::FloatCvt            0      0.00%     89.77% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::FloatMult            0      0.00%     89.77% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::FloatMultAcc            0      0.00%     89.77% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::FloatDiv            0      0.00%     89.77% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::FloatMisc            0      0.00%     89.77% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::FloatSqrt            0      0.00%     89.77% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdAdd            0      0.00%     89.77% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdAddAcc            0      0.00%     89.77% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdAlu            7      0.01%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdCmp            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdCvt            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdMisc            1      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdMult            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdMultAcc            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdMatMultAcc            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdShift            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdShiftAcc            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdDiv            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdSqrt            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdFloatAdd            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdFloatAlu            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdFloatCmp            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdFloatCvt            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdFloatDiv            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdFloatMisc            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdFloatMult            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdFloatMultAcc            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdFloatMatMultAcc            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdFloatSqrt            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdReduceAdd            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdReduceAlu            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdReduceCmp            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdFloatReduceAdd            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdFloatReduceCmp            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdAes            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdAesMix            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdSha1Hash            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdSha1Hash2            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdSha256Hash            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdSha256Hash2            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdShaSigma2            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdShaSigma3            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdPredAlu            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::Matrix            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::MatrixMov            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::MatrixOP            0      0.00%     89.78% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::MemRead         6428     10.08%     99.86% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::MemWrite           17      0.03%     99.89% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::FloatMemRead           46      0.07%     99.96% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::FloatMemWrite           25      0.04%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::IprAccess            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::InstPrefetch            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdUnitStrideLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdUnitStrideStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdUnitStrideMaskLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdUnitStrideMaskStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdStridedLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdStridedStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdIndexedLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdIndexedStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdWholeRegisterLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdWholeRegisterStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdUnitStrideFaultOnlyFirstLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdUnitStrideSegmentedLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdUnitStrideSegmentedStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdUnitStrideSegmentedFaultOnlyFirstLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdStrideSegmentedLoad            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdStrideSegmentedStore            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdExt            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdFloatExt            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statFuBusy::SimdConfig            0      0.00%    100.00% # attempts to use FU when none available (Count)
board.processor.cores.core.statIssuedInstType_0::No_OpClass       310335      1.24%      1.24% # Number of instructions issued per FU type, per thread (Count)
board.processor.cores.core.statIssuedInstType_0::IntAlu     15806759     63.36%     64.60% # Number of instructions issued per FU type, per thread (Count)
board.processor.cores.core.statIssuedInstType_0::IntMult           42      0.00%     64.60% # Number of instructions issued per FU type, per thread (Count)
